date,cellvalue,n_cells,pct_cells
2021-01-15,21,116,0.3473053892215569
2021-01-15,27,63,0.18862275449101795
2021-01-15,NA,12,0.03592814371257485
2021-02-15,3,8,0.023952095808383235
2021-02-15,13,5,0.014970059880239521
2021-02-15,15,144,0.4311377245508982
2021-02-15,21,119,0.3562874251497006
2021-02-15,27,42,0.12574850299401197
2021-02-15,NA,16,0.04790419161676647
2021-03-15,3,1,0.0029940119760479044
2021-03-15,13,42,0.12574850299401197
2021-03-15,15,137,0.4101796407185629
2021-03-15,21,85,0.25449101796407186
2021-03-15,27,46,0.1377245508982036
2021-03-15,NA,23,0.0688622754491018
2021-04-15,13,34,0.10179640718562874
2021-04-15,15,99,0.2964071856287425
2021-04-15,17,1,0.0029940119760479044
